[09-28 09:28:00]AddPfTable, curpf, uppf, count 1  8  1  
[11-28 02:03:06]AddCatTable, cat, pf, count  2  10  6  
[11-28 02:03:06]AddCatTable, cat, pf, count  2  17  7  
[11-28 02:03:06]AddCatTable, cat, pf, count  3  2  1  
[11-28 02:03:06]AddCatTable, cat, pf, count  3  3  2  
[11-28 02:03:06]AddCatTable, cat, pf, count  3  4  3  
[11-28 02:03:06]AddCatTable, cat, pf, count  3  5  4  
[11-28 02:03:06]AddCatTable, cat, pf, count  3  7  5  
[11-28 02:03:06]AddCatTable, cat, pf, count  3  11  6  
[11-28 02:03:06]AddCatTable, cat, pf, count  3  12  7  
[11-28 02:03:06]AddCatTable, cat, pf, count  3  13  8  
[11-28 02:03:06]AddCatTable, cat, pf, count  3  14  9  
[11-28 02:03:06]AddCatTable, cat, pf, count  3  15  10  
[11-28 02:03:06]AddCatTable, cat, pf, count  3  16  11  
[11-28 02:03:06]AddCatTable, cat, pf, count  3  17  12  
[11-28 02:03:06]AddCatTable, cat, pf, count  4  4  1  
[11-28 02:03:06]AddCatTable, cat, pf, count  4  5  2  
[11-28 02:03:06]AddCatTable, cat, pf, count  4  6  3  
[11-28 02:03:06]AddCatTable, cat, pf, count  4  7  4  
[11-28 02:03:06]AddCatTable, cat, pf, count  4  13  5  
[11-28 02:03:06]AddCatTable, cat, pf, count  4  14  6  
[11-28 02:03:06]AddCatTable, cat, pf, count  4  16  7  
[11-28 02:03:06]AddCatTable, cat, pf, count  4  17  8  
[11-28 02:03:06]AddCatTable, cat, pf, count  4  18  9  
[11-28 07:40:17]AddPfTable, curpf, uppf, count 1  8  1  
[11-28 07:40:17]AddPfTable, curpf, uppf, count 1  9  2  
[11-28 07:40:17]AddPfTable, curpf, uppf, count 1  10  3  
[11-28 07:40:17]AddPfTable, curpf, uppf, count 2  11  1  
[11-28 07:40:17]AddPfTable, curpf, uppf, count 2  12  2  
[11-28 07:40:17]AddPfTable, curpf, uppf, count 3  15  1  
[11-28 07:40:17]AddPfTable, curpf, uppf, count 4  16  1  
[11-28 07:40:17]AddPfTable, curpf, uppf, count 5  13  1  
[11-28 07:40:17]AddPfTable, curpf, uppf, count 5  14  2  
[11-28 07:40:17]AddPfTable, curpf, uppf, count 6  18  1  
[11-28 07:40:17]AddPfTable, curpf, uppf, count 7  17  1  
[11-28 07:40:17]AddCatTable, cat, pf, count  1  1  1  
[11-28 07:40:17]AddCatTable, cat, pf, count  1  2  2  
[11-28 07:40:17]AddCatTable, cat, pf, count  1  4  3  
[11-28 07:40:17]AddCatTable, cat, pf, count  1  7  4  
[11-28 07:40:17]AddCatTable, cat, pf, count  1  9  5  
[11-28 07:40:17]AddCatTable, cat, pf, count  1  10  6  
[11-28 07:40:17]AddCatTable, cat, pf, count  1  11  7  
[11-28 07:40:17]AddCatTable, cat, pf, count  1  12  8  
[11-28 07:40:17]AddCatTable, cat, pf, count  1  16  9  
[11-28 07:40:17]AddCatTable, cat, pf, count  1  17  10  
[11-28 07:40:17]AddCatTable, cat, pf, count  2  1  1  
[11-28 07:40:17]AddCatTable, cat, pf, count  2  3  2  
[11-28 07:40:17]AddCatTable, cat, pf, count  2  6  3  
[11-28 07:40:17]AddCatTable, cat, pf, count  2  7  4  
[11-28 07:40:17]AddCatTable, cat, pf, count  2  8  5  
[11-28 07:40:17]AddCatTable, cat, pf, count  2  10  6  
[11-28 07:40:17]AddCatTable, cat, pf, count  2  17  7  
[11-28 07:40:17]AddCatTable, cat, pf, count  3  2  1  
[11-28 07:40:17]AddCatTable, cat, pf, count  3  3  2  
[11-28 07:40:17]AddCatTable, cat, pf, count  3  4  3  
[11-28 07:40:17]AddCatTable, cat, pf, count  3  5  4  
[11-28 07:40:17]AddCatTable, cat, pf, count  3  7  5  
[11-28 07:40:17]AddCatTable, cat, pf, count  3  11  6  
[11-28 07:40:17]AddCatTable, cat, pf, count  3  12  7  
[11-28 07:40:17]AddCatTable, cat, pf, count  3  13  8  
[11-28 07:40:17]AddCatTable, cat, pf, count  3  14  9  
[11-28 07:40:17]AddCatTable, cat, pf, count  3  15  10  
[11-28 07:40:17]AddCatTable, cat, pf, count  3  16  11  
[11-28 07:40:17]AddCatTable, cat, pf, count  3  17  12  
[11-28 07:40:17]AddCatTable, cat, pf, count  4  4  1  
[11-28 07:40:17]AddCatTable, cat, pf, count  4  5  2  
[11-28 07:40:17]AddCatTable, cat, pf, count  4  6  3  
[11-28 07:40:17]AddCatTable, cat, pf, count  4  7  4  
[11-28 07:40:17]AddCatTable, cat, pf, count  4  13  5  
[11-28 07:40:17]AddCatTable, cat, pf, count  4  14  6  
[11-28 07:40:17]AddCatTable, cat, pf, count  4  16  7  
[11-28 07:40:17]AddCatTable, cat, pf, count  4  17  8  
[11-28 07:40:17]AddCatTable, cat, pf, count  4  18  9  
[11-28 10:42:46]AddPfTable, curpf, uppf, count 1  8  1  
[11-28 10:42:46]AddPfTable, curpf, uppf, count 1  9  2  
[11-28 10:42:46]AddPfTable, curpf, uppf, count 1  10  3  
[11-28 10:42:46]AddPfTable, curpf, uppf, count 2  11  1  
[11-28 10:42:46]AddPfTable, curpf, uppf, count 2  12  2  
[11-28 10:42:46]AddPfTable, curpf, uppf, count 3  15  1  
[11-28 10:42:46]AddPfTable, curpf, uppf, count 4  16  1  
[11-28 10:42:46]AddPfTable, curpf, uppf, count 5  13  1  
[11-28 10:42:46]AddPfTable, curpf, uppf, count 5  14  2  
[11-28 10:42:46]AddPfTable, curpf, uppf, count 6  18  1  
[11-28 10:42:46]AddPfTable, curpf, uppf, count 7  17  1  
[11-28 10:42:46]AddCatTable, cat, pf, count  1  1  1  
[11-28 10:42:46]AddCatTable, cat, pf, count  1  2  2  
[11-28 10:42:46]AddCatTable, cat, pf, count  1  4  3  
[11-28 10:42:46]AddCatTable, cat, pf, count  1  7  4  
[11-28 10:42:46]AddCatTable, cat, pf, count  1  9  5  
[11-28 10:42:46]AddCatTable, cat, pf, count  1  10  6  
[11-28 10:42:46]AddCatTable, cat, pf, count  1  11  7  
[11-28 10:42:46]AddCatTable, cat, pf, count  1  12  8  
[11-28 10:42:46]AddCatTable, cat, pf, count  1  16  9  
[11-28 10:42:46]AddCatTable, cat, pf, count  1  17  10  
[11-28 10:42:46]AddCatTable, cat, pf, count  2  1  1  
[11-28 10:42:46]AddCatTable, cat, pf, count  2  3  2  
[11-28 10:42:46]AddCatTable, cat, pf, count  2  6  3  
[11-28 10:42:46]AddCatTable, cat, pf, count  2  7  4  
[11-28 10:42:46]AddCatTable, cat, pf, count  2  8  5  
[11-28 10:42:46]AddCatTable, cat, pf, count  2  10  6  
[11-28 10:42:46]AddCatTable, cat, pf, count  2  17  7  
[11-28 10:42:46]AddCatTable, cat, pf, count  3  2  1  
[11-28 10:42:46]AddCatTable, cat, pf, count  3  3  2  
[11-28 10:42:46]AddCatTable, cat, pf, count  3  4  3  
[11-28 10:42:46]AddCatTable, cat, pf, count  3  5  4  
[11-28 10:42:46]AddCatTable, cat, pf, count  3  7  5  
[11-28 10:42:46]AddCatTable, cat, pf, count  3  11  6  
[11-28 10:42:46]AddCatTable, cat, pf, count  3  12  7  
[11-28 10:42:46]AddCatTable, cat, pf, count  3  13  8  
[11-28 10:42:46]AddCatTable, cat, pf, count  3  14  9  
[11-28 10:42:46]AddCatTable, cat, pf, count  3  15  10  
[11-28 10:42:46]AddCatTable, cat, pf, count  3  16  11  
[11-28 10:42:46]AddCatTable, cat, pf, count  3  17  12  
[11-28 10:42:46]AddCatTable, cat, pf, count  4  4  1  
[11-28 10:42:46]AddCatTable, cat, pf, count  4  5  2  
[11-28 10:42:46]AddCatTable, cat, pf, count  4  6  3  
[11-28 10:42:46]AddCatTable, cat, pf, count  4  7  4  
[11-28 10:42:46]AddCatTable, cat, pf, count  4  13  5  
[11-28 10:42:46]AddCatTable, cat, pf, count  4  14  6  
[11-28 10:42:46]AddCatTable, cat, pf, count  4  16  7  
[11-28 10:42:46]AddCatTable, cat, pf, count  4  17  8  
[11-28 10:42:46]AddCatTable, cat, pf, count  4  18  9  
[11-28 10:46:28]AddPfTable, curpf, uppf, count 1  8  1  
[11-28 10:46:28]AddPfTable, curpf, uppf, count 1  9  2  
[11-28 10:46:28]AddPfTable, curpf, uppf, count 1  10  3  
[11-28 10:46:28]AddPfTable, curpf, uppf, count 2  11  1  
[11-28 10:46:28]AddPfTable, curpf, uppf, count 2  12  2  
[11-28 10:46:28]AddPfTable, curpf, uppf, count 3  15  1  
[11-28 10:46:28]AddPfTable, curpf, uppf, count 4  16  1  
[11-28 10:46:28]AddPfTable, curpf, uppf, count 5  13  1  
[11-28 10:46:28]AddPfTable, curpf, uppf, count 5  14  2  
[11-28 10:46:28]AddPfTable, curpf, uppf, count 6  18  1  
[11-28 10:46:28]AddPfTable, curpf, uppf, count 7  17  1  
[11-28 10:46:28]AddCatTable, cat, pf, count  1  1  1  
[11-28 10:46:28]AddCatTable, cat, pf, count  1  2  2  
[11-28 10:46:28]AddCatTable, cat, pf, count  1  4  3  
[11-28 10:46:28]AddCatTable, cat, pf, count  1  7  4  
[11-28 10:46:28]AddCatTable, cat, pf, count  1  9  5  
[11-28 10:46:28]AddCatTable, cat, pf, count  1  10  6  
[11-28 10:46:28]AddCatTable, cat, pf, count  1  11  7  
[11-28 10:46:28]AddCatTable, cat, pf, count  1  12  8  
[11-28 10:46:28]AddCatTable, cat, pf, count  1  16  9  
[11-28 10:46:28]AddCatTable, cat, pf, count  1  17  10  
[11-28 10:46:28]AddCatTable, cat, pf, count  2  1  1  
[11-28 10:46:28]AddCatTable, cat, pf, count  2  3  2  
[11-28 10:46:28]AddCatTable, cat, pf, count  2  6  3  
[11-28 10:46:28]AddCatTable, cat, pf, count  2  7  4  
[11-28 10:46:28]AddCatTable, cat, pf, count  2  8  5  
[11-28 10:46:28]AddCatTable, cat, pf, count  2  10  6  
[11-28 10:46:28]AddCatTable, cat, pf, count  2  17  7  
[11-28 10:46:28]AddCatTable, cat, pf, count  3  2  1  
[11-28 10:46:28]AddCatTable, cat, pf, count  3  3  2  
[11-28 10:46:28]AddCatTable, cat, pf, count  3  4  3  
[11-28 10:46:28]AddCatTable, cat, pf, count  3  5  4  
[11-28 10:46:28]AddCatTable, cat, pf, count  3  7  5  
[11-28 10:46:28]AddCatTable, cat, pf, count  3  11  6  
[11-28 10:46:28]AddCatTable, cat, pf, count  3  12  7  
[11-28 10:46:28]AddCatTable, cat, pf, count  3  13  8  
[11-28 10:46:28]AddCatTable, cat, pf, count  3  14  9  
[11-28 10:46:28]AddCatTable, cat, pf, count  3  15  10  
[11-28 10:46:28]AddCatTable, cat, pf, count  3  16  11  
[11-28 10:46:28]AddCatTable, cat, pf, count  3  17  12  
[11-28 10:46:28]AddCatTable, cat, pf, count  4  4  1  
[11-28 10:46:28]AddCatTable, cat, pf, count  4  5  2  
[11-28 10:46:28]AddCatTable, cat, pf, count  4  6  3  
[11-28 10:46:28]AddCatTable, cat, pf, count  4  7  4  
[11-28 10:46:28]AddCatTable, cat, pf, count  4  13  5  
[11-28 10:46:28]AddCatTable, cat, pf, count  4  14  6  
[11-28 10:46:28]AddCatTable, cat, pf, count  4  16  7  
[11-28 10:46:28]AddCatTable, cat, pf, count  4  17  8  
[11-28 10:46:28]AddCatTable, cat, pf, count  4  18  9  
[11-28 12:59:20]AddPfTable, curpf, uppf, count 1  8  1  
[11-28 12:59:20]AddPfTable, curpf, uppf, count 1  9  2  
[11-28 12:59:20]AddPfTable, curpf, uppf, count 1  10  3  
[11-28 12:59:20]AddPfTable, curpf, uppf, count 2  11  1  
[11-28 12:59:20]AddPfTable, curpf, uppf, count 2  12  2  
[11-28 12:59:20]AddPfTable, curpf, uppf, count 3  15  1  
[11-28 12:59:20]AddPfTable, curpf, uppf, count 4  16  1  
[11-28 12:59:20]AddPfTable, curpf, uppf, count 5  13  1  
[11-28 12:59:20]AddPfTable, curpf, uppf, count 5  14  2  
[11-28 12:59:20]AddPfTable, curpf, uppf, count 6  18  1  
[11-28 12:59:20]AddPfTable, curpf, uppf, count 7  17  1  
[11-28 12:59:20]AddCatTable, cat, pf, count  1  1  1  
[11-28 12:59:20]AddCatTable, cat, pf, count  1  2  2  
[11-28 12:59:20]AddCatTable, cat, pf, count  1  4  3  
[11-28 12:59:20]AddCatTable, cat, pf, count  1  7  4  
[11-28 12:59:20]AddCatTable, cat, pf, count  1  9  5  
[11-28 12:59:20]AddCatTable, cat, pf, count  1  10  6  
[11-28 12:59:20]AddCatTable, cat, pf, count  1  11  7  
[11-28 12:59:20]AddCatTable, cat, pf, count  1  12  8  
[11-28 12:59:20]AddCatTable, cat, pf, count  1  16  9  
[11-28 12:59:20]AddCatTable, cat, pf, count  1  17  10  
[11-28 12:59:20]AddCatTable, cat, pf, count  2  1  1  
[11-28 12:59:20]AddCatTable, cat, pf, count  2  3  2  
[11-28 12:59:20]AddCatTable, cat, pf, count  2  6  3  
[11-28 12:59:20]AddCatTable, cat, pf, count  2  7  4  
[11-28 12:59:20]AddCatTable, cat, pf, count  2  8  5  
[11-28 12:59:20]AddCatTable, cat, pf, count  2  10  6  
[11-28 12:59:20]AddCatTable, cat, pf, count  2  17  7  
[11-28 12:59:20]AddCatTable, cat, pf, count  3  2  1  
[11-28 12:59:20]AddCatTable, cat, pf, count  3  3  2  
[11-28 12:59:20]AddCatTable, cat, pf, count  3  4  3  
[11-28 12:59:20]AddCatTable, cat, pf, count  3  5  4  
[11-28 12:59:20]AddCatTable, cat, pf, count  3  7  5  
[11-28 12:59:20]AddCatTable, cat, pf, count  3  11  6  
[11-28 12:59:20]AddCatTable, cat, pf, count  3  12  7  
[11-28 12:59:20]AddCatTable, cat, pf, count  3  13  8  
[11-28 12:59:20]AddCatTable, cat, pf, count  3  14  9  
[11-28 12:59:20]AddCatTable, cat, pf, count  3  15  10  
[11-28 12:59:20]AddCatTable, cat, pf, count  3  16  11  
[11-28 12:59:20]AddCatTable, cat, pf, count  3  17  12  
[11-28 12:59:20]AddCatTable, cat, pf, count  4  4  1  
[11-28 12:59:20]AddCatTable, cat, pf, count  4  5  2  
[11-28 12:59:20]AddCatTable, cat, pf, count  4  6  3  
[11-28 12:59:20]AddCatTable, cat, pf, count  4  7  4  
[11-28 12:59:20]AddCatTable, cat, pf, count  4  13  5  
[11-28 12:59:20]AddCatTable, cat, pf, count  4  14  6  
[11-28 12:59:20]AddCatTable, cat, pf, count  4  16  7  
[11-28 12:59:20]AddCatTable, cat, pf, count  4  17  8  
[11-28 12:59:20]AddCatTable, cat, pf, count  4  18  9  
[11-28 13:13:51]AddPfTable, curpf, uppf, count 1  8  1  
[11-28 13:13:51]AddPfTable, curpf, uppf, count 1  9  2  
[11-28 13:13:51]AddPfTable, curpf, uppf, count 1  10  3  
[11-28 13:13:51]AddPfTable, curpf, uppf, count 2  11  1  
[11-28 13:13:51]AddPfTable, curpf, uppf, count 2  12  2  
[11-28 13:13:51]AddPfTable, curpf, uppf, count 3  15  1  
[11-28 13:13:51]AddPfTable, curpf, uppf, count 4  16  1  
[11-28 13:13:51]AddPfTable, curpf, uppf, count 5  13  1  
[11-28 13:13:51]AddPfTable, curpf, uppf, count 5  14  2  
[11-28 13:13:51]AddPfTable, curpf, uppf, count 6  18  1  
[11-28 13:13:51]AddPfTable, curpf, uppf, count 7  17  1  
[11-28 13:13:51]AddCatTable, cat, pf, count  1  1  1  
[11-28 13:13:51]AddCatTable, cat, pf, count  1  2  2  
[11-28 13:13:51]AddCatTable, cat, pf, count  1  4  3  
[11-28 13:13:51]AddCatTable, cat, pf, count  1  7  4  
[11-28 13:13:51]AddCatTable, cat, pf, count  1  9  5  
[11-28 13:13:51]AddCatTable, cat, pf, count  1  10  6  
[11-28 13:13:51]AddCatTable, cat, pf, count  1  11  7  
[11-28 13:13:51]AddCatTable, cat, pf, count  1  12  8  
[11-28 13:13:51]AddCatTable, cat, pf, count  1  16  9  
[11-28 13:13:51]AddCatTable, cat, pf, count  1  17  10  
[11-28 13:13:51]AddCatTable, cat, pf, count  2  1  1  
[11-28 13:13:51]AddCatTable, cat, pf, count  2  3  2  
[11-28 13:13:51]AddCatTable, cat, pf, count  2  6  3  
[11-28 13:13:51]AddCatTable, cat, pf, count  2  7  4  
[11-28 13:13:51]AddCatTable, cat, pf, count  2  8  5  
[11-28 13:13:51]AddCatTable, cat, pf, count  2  10  6  
[11-28 13:13:51]AddCatTable, cat, pf, count  2  17  7  
[11-28 13:13:51]AddCatTable, cat, pf, count  3  2  1  
[11-28 13:13:51]AddCatTable, cat, pf, count  3  3  2  
[11-28 13:13:51]AddCatTable, cat, pf, count  3  4  3  
[11-28 13:13:51]AddCatTable, cat, pf, count  3  5  4  
[11-28 13:13:51]AddCatTable, cat, pf, count  3  7  5  
[11-28 13:13:51]AddCatTable, cat, pf, count  3  11  6  
[11-28 13:13:51]AddCatTable, cat, pf, count  3  12  7  
[11-28 13:13:51]AddCatTable, cat, pf, count  3  13  8  
[11-28 13:13:51]AddCatTable, cat, pf, count  3  14  9  
[11-28 13:13:51]AddCatTable, cat, pf, count  3  15  10  
[11-28 13:13:51]AddCatTable, cat, pf, count  3  16  11  
[11-28 13:13:51]AddCatTable, cat, pf, count  3  17  12  
[11-28 13:13:51]AddCatTable, cat, pf, count  4  4  1  
[11-28 13:13:51]AddCatTable, cat, pf, count  4  5  2  
[11-28 13:13:51]AddCatTable, cat, pf, count  4  6  3  
[11-28 13:13:51]AddCatTable, cat, pf, count  4  7  4  
[11-28 13:13:51]AddCatTable, cat, pf, count  4  13  5  
[11-28 13:13:51]AddCatTable, cat, pf, count  4  14  6  
[11-28 13:13:51]AddCatTable, cat, pf, count  4  16  7  
[11-28 13:13:51]AddCatTable, cat, pf, count  4  17  8  
[11-28 13:13:51]AddCatTable, cat, pf, count  4  18  9  
[11-28 15:12:25]AddPfTable, curpf, uppf, count 1  8  1  
[11-28 15:12:25]AddPfTable, curpf, uppf, count 1  9  2  
[11-28 15:12:25]AddPfTable, curpf, uppf, count 1  10  3  
[11-28 15:12:25]AddPfTable, curpf, uppf, count 2  11  1  
[11-28 15:12:25]AddPfTable, curpf, uppf, count 2  12  2  
[11-28 15:12:25]AddPfTable, curpf, uppf, count 3  15  1  
[11-28 15:12:25]AddPfTable, curpf, uppf, count 4  16  1  
[11-28 15:12:25]AddPfTable, curpf, uppf, count 5  13  1  
[11-28 15:12:25]AddPfTable, curpf, uppf, count 5  14  2  
[11-28 15:12:25]AddPfTable, curpf, uppf, count 6  18  1  
[11-28 15:12:25]AddPfTable, curpf, uppf, count 7  17  1  
[11-28 15:12:25]AddCatTable, cat, pf, count  1  1  1  
[11-28 15:12:25]AddCatTable, cat, pf, count  1  2  2  
[11-28 15:12:25]AddCatTable, cat, pf, count  1  4  3  
[11-28 15:12:25]AddCatTable, cat, pf, count  1  7  4  
[11-28 15:12:25]AddCatTable, cat, pf, count  1  9  5  
[11-28 15:12:25]AddCatTable, cat, pf, count  1  10  6  
[11-28 15:12:25]AddCatTable, cat, pf, count  1  11  7  
[11-28 15:12:25]AddCatTable, cat, pf, count  1  12  8  
[11-28 15:12:25]AddCatTable, cat, pf, count  1  16  9  
[11-28 15:12:25]AddCatTable, cat, pf, count  1  17  10  
[11-28 15:12:25]AddCatTable, cat, pf, count  2  1  1  
[11-28 15:12:25]AddCatTable, cat, pf, count  2  3  2  
[11-28 15:12:25]AddCatTable, cat, pf, count  2  6  3  
[11-28 15:12:25]AddCatTable, cat, pf, count  2  7  4  
[11-28 15:12:25]AddCatTable, cat, pf, count  2  8  5  
[11-28 15:12:25]AddCatTable, cat, pf, count  2  10  6  
[11-28 15:12:25]AddCatTable, cat, pf, count  2  17  7  
[11-28 15:12:25]AddCatTable, cat, pf, count  3  2  1  
[11-28 15:12:25]AddCatTable, cat, pf, count  3  3  2  
[11-28 15:12:25]AddCatTable, cat, pf, count  3  4  3  
[11-28 15:12:25]AddCatTable, cat, pf, count  3  5  4  
[11-28 15:12:25]AddCatTable, cat, pf, count  3  7  5  
[11-28 15:12:25]AddCatTable, cat, pf, count  3  11  6  
[11-28 15:12:25]AddCatTable, cat, pf, count  3  12  7  
[11-28 15:12:25]AddCatTable, cat, pf, count  3  13  8  
[11-28 15:12:25]AddCatTable, cat, pf, count  3  14  9  
[11-28 15:12:25]AddCatTable, cat, pf, count  3  15  10  
[11-28 15:12:25]AddCatTable, cat, pf, count  3  16  11  
[11-28 15:12:25]AddCatTable, cat, pf, count  3  17  12  
[11-28 15:12:25]AddCatTable, cat, pf, count  4  4  1  
[11-28 15:12:25]AddCatTable, cat, pf, count  4  5  2  
[11-28 15:12:25]AddCatTable, cat, pf, count  4  6  3  
[11-28 15:12:25]AddCatTable, cat, pf, count  4  7  4  
[11-28 15:12:25]AddCatTable, cat, pf, count  4  13  5  
[11-28 15:12:25]AddCatTable, cat, pf, count  4  14  6  
[11-28 15:12:25]AddCatTable, cat, pf, count  4  16  7  
[11-28 15:12:25]AddCatTable, cat, pf, count  4  17  8  
[11-28 15:12:25]AddCatTable, cat, pf, count  4  18  9  
[11-28 17:08:57]AddPfTable, curpf, uppf, count 1  8  1  
[11-28 17:08:57]AddPfTable, curpf, uppf, count 1  9  2  
[11-28 17:08:57]AddPfTable, curpf, uppf, count 1  10  3  
[11-28 17:08:57]AddPfTable, curpf, uppf, count 2  11  1  
[11-28 17:08:57]AddPfTable, curpf, uppf, count 2  12  2  
[11-28 17:08:57]AddPfTable, curpf, uppf, count 3  15  1  
[11-28 17:08:57]AddPfTable, curpf, uppf, count 4  16  1  
[11-28 17:08:57]AddPfTable, curpf, uppf, count 5  13  1  
[11-28 17:08:57]AddPfTable, curpf, uppf, count 5  14  2  
[11-28 17:08:57]AddPfTable, curpf, uppf, count 6  18  1  
[11-28 17:08:57]AddPfTable, curpf, uppf, count 7  17  1  
[11-28 17:08:57]AddCatTable, cat, pf, count  1  1  1  
[11-28 17:08:57]AddCatTable, cat, pf, count  1  2  2  
[11-28 17:08:57]AddCatTable, cat, pf, count  1  4  3  
[11-28 17:08:57]AddCatTable, cat, pf, count  1  7  4  
[11-28 17:08:57]AddCatTable, cat, pf, count  1  9  5  
[11-28 17:08:57]AddCatTable, cat, pf, count  1  10  6  
[11-28 17:08:57]AddCatTable, cat, pf, count  1  11  7  
[11-28 17:08:57]AddCatTable, cat, pf, count  1  12  8  
[11-28 17:08:57]AddCatTable, cat, pf, count  1  16  9  
[11-28 17:08:57]AddCatTable, cat, pf, count  1  17  10  
[11-28 17:08:57]AddCatTable, cat, pf, count  2  1  1  
[11-28 17:08:57]AddCatTable, cat, pf, count  2  3  2  
[11-28 17:08:57]AddCatTable, cat, pf, count  2  6  3  
[11-28 17:08:57]AddCatTable, cat, pf, count  2  7  4  
[11-28 17:08:57]AddCatTable, cat, pf, count  2  8  5  
[11-28 17:08:57]AddCatTable, cat, pf, count  2  10  6  
[11-28 17:08:57]AddCatTable, cat, pf, count  2  17  7  
[11-28 17:08:57]AddCatTable, cat, pf, count  3  2  1  
[11-28 17:08:57]AddCatTable, cat, pf, count  3  3  2  
[11-28 17:08:57]AddCatTable, cat, pf, count  3  4  3  
[11-28 17:08:57]AddCatTable, cat, pf, count  3  5  4  
[11-28 17:08:57]AddCatTable, cat, pf, count  3  7  5  
[11-28 17:08:57]AddCatTable, cat, pf, count  3  11  6  
[11-28 17:08:57]AddCatTable, cat, pf, count  3  12  7  
[11-28 17:08:57]AddCatTable, cat, pf, count  3  13  8  
[11-28 17:08:57]AddCatTable, cat, pf, count  3  14  9  
[11-28 17:08:57]AddCatTable, cat, pf, count  3  15  10  
[11-28 17:08:57]AddCatTable, cat, pf, count  3  16  11  
[11-28 17:08:57]AddCatTable, cat, pf, count  3  17  12  
[11-28 17:08:57]AddCatTable, cat, pf, count  4  4  1  
[11-28 17:08:57]AddCatTable, cat, pf, count  4  5  2  
[11-28 17:08:57]AddCatTable, cat, pf, count  4  6  3  
[11-28 17:08:57]AddCatTable, cat, pf, count  4  7  4  
[11-28 17:08:57]AddCatTable, cat, pf, count  4  13  5  
[11-28 17:08:57]AddCatTable, cat, pf, count  4  14  6  
[11-28 17:08:57]AddCatTable, cat, pf, count  4  16  7  
[11-28 17:08:57]AddCatTable, cat, pf, count  4  17  8  
[11-28 17:08:57]AddCatTable, cat, pf, count  4  18  9  
[12-02 03:46:42]AddPfTable, curpf, uppf, count 1  8  1  
[12-02 03:46:42]AddPfTable, curpf, uppf, count 1  9  2  
[12-02 03:46:42]AddPfTable, curpf, uppf, count 1  10  3  
[12-02 03:46:42]AddPfTable, curpf, uppf, count 2  11  1  
[12-02 03:46:42]AddPfTable, curpf, uppf, count 2  12  2  
[12-02 03:46:42]AddPfTable, curpf, uppf, count 3  15  1  
[12-02 03:46:42]AddPfTable, curpf, uppf, count 4  16  1  
[12-02 03:46:42]AddPfTable, curpf, uppf, count 5  13  1  
[12-02 03:46:42]AddPfTable, curpf, uppf, count 5  14  2  
[12-02 03:46:42]AddPfTable, curpf, uppf, count 6  18  1  
[12-02 03:46:42]AddPfTable, curpf, uppf, count 7  17  1  
[12-02 03:46:42]AddCatTable, cat, pf, count  1  1  1  
[12-02 03:46:42]AddCatTable, cat, pf, count  1  2  2  
[12-02 03:46:42]AddCatTable, cat, pf, count  1  4  3  
[12-02 03:46:42]AddCatTable, cat, pf, count  1  7  4  
[12-02 03:46:42]AddCatTable, cat, pf, count  1  9  5  
[12-02 03:46:42]AddCatTable, cat, pf, count  1  10  6  
[12-02 03:46:42]AddCatTable, cat, pf, count  1  11  7  
[12-02 03:46:42]AddCatTable, cat, pf, count  1  12  8  
[12-02 03:46:42]AddCatTable, cat, pf, count  1  16  9  
[12-02 03:46:42]AddCatTable, cat, pf, count  1  17  10  
[12-02 03:46:42]AddCatTable, cat, pf, count  2  1  1  
[12-02 03:46:42]AddCatTable, cat, pf, count  2  3  2  
[12-02 03:46:42]AddCatTable, cat, pf, count  2  6  3  
[12-02 03:46:42]AddCatTable, cat, pf, count  2  7  4  
[12-02 03:46:42]AddCatTable, cat, pf, count  2  8  5  
[12-02 03:46:42]AddCatTable, cat, pf, count  2  10  6  
[12-02 03:46:42]AddCatTable, cat, pf, count  2  17  7  
[12-02 03:46:42]AddCatTable, cat, pf, count  3  2  1  
[12-02 03:46:42]AddCatTable, cat, pf, count  3  3  2  
[12-02 03:46:42]AddCatTable, cat, pf, count  3  4  3  
[12-02 03:46:42]AddCatTable, cat, pf, count  3  5  4  
[12-02 03:46:42]AddCatTable, cat, pf, count  3  7  5  
[12-02 03:46:42]AddCatTable, cat, pf, count  3  11  6  
[12-02 03:46:42]AddCatTable, cat, pf, count  3  12  7  
[12-02 03:46:42]AddCatTable, cat, pf, count  3  13  8  
[12-02 03:46:42]AddCatTable, cat, pf, count  3  14  9  
[12-02 03:46:42]AddCatTable, cat, pf, count  3  15  10  
[12-02 03:46:42]AddCatTable, cat, pf, count  3  16  11  
[12-02 03:46:42]AddCatTable, cat, pf, count  3  17  12  
[12-02 03:46:42]AddCatTable, cat, pf, count  4  4  1  
[12-02 03:46:42]AddCatTable, cat, pf, count  4  5  2  
[12-02 03:46:42]AddCatTable, cat, pf, count  4  6  3  
[12-02 03:46:42]AddCatTable, cat, pf, count  4  7  4  
[12-02 03:46:42]AddCatTable, cat, pf, count  4  13  5  
[12-02 03:46:42]AddCatTable, cat, pf, count  4  14  6  
[12-02 03:46:42]AddCatTable, cat, pf, count  4  16  7  
[12-02 03:46:42]AddCatTable, cat, pf, count  4  17  8  
[12-02 03:46:42]AddCatTable, cat, pf, count  4  18  9  
[12-02 08:06:46]AddPfTable, curpf, uppf, count 1  8  1  
[12-02 08:06:46]AddPfTable, curpf, uppf, count 1  9  2  
